# ID   log(Xflux)   log(Xlum)   Xclass
       42329      -99.000000      -99.000000   -
       42338      -99.000000      -99.000000   -
       42347      -99.000000      -99.000000   -
       42348      -99.000000      -99.000000   -
       42353      -99.000000      -99.000000   -
       42363      -99.000000      -99.000000   -
       42370      -99.000000      -99.000000   -
       42390      -99.000000      -99.000000   -
       42393      -99.000000      -99.000000   -
       42402      -15.882729       42.468347   AGN
       42409      -99.000000      -99.000000   -
       42429      -99.000000      -99.000000   -
       42442      -99.000000      -99.000000   -
       42445      -99.000000      -99.000000   -
       42455      -99.000000      -99.000000   -
       42463      -99.000000      -99.000000   -
       42471      -99.000000      -99.000000   -
       42472      -99.000000      -99.000000   -
       42487      -99.000000      -99.000000   -
       42488      -99.000000      -99.000000   -
       42504      -15.340084       42.089905   Galaxy
       42513      -99.000000      -99.000000   -
       42520      -99.000000      -99.000000   -
       42548      -99.000000      -99.000000   -
       42555      -99.000000      -99.000000   -
       42556      -14.906578       43.885926   AGN
       42576      -99.000000      -99.000000   -
       42580      -99.000000      -99.000000   -
       42593      -99.000000      -99.000000   -
       42607      -15.404504       43.578639   AGN
       42610      -99.000000      -99.000000   -
       42614      -99.000000      -99.000000   -
       42615      -99.000000      -99.000000   -
       42625      -99.000000      -99.000000   -
       42632      -99.000000      -99.000000   -
       42652      -99.000000      -99.000000   -
       42677      -99.000000      -99.000000   -
       42680      -99.000000      -99.000000   -
       42685      -99.000000      -99.000000   -
       42686      -99.000000      -99.000000   -
       42689      -99.000000      -99.000000   -
       42704      -99.000000      -99.000000   -
       42705      -99.000000      -99.000000   -
       42706      -99.000000      -99.000000   -
       42711      -99.000000      -99.000000   -
       42719      -99.000000      -99.000000   -
       42751      -99.000000      -99.000000   -
       42758      -15.869666       42.496930   AGN
       42761      -99.000000      -99.000000   -
       42762      -99.000000      -99.000000   -
       42778      -16.053548       42.220108   AGN
       42788      -99.000000      -99.000000   -
       42798      -99.000000      -99.000000   -
       42809      -99.000000      -99.000000   -
       42820            -NaN       42.309630   AGN
       42822      -99.000000      -99.000000   -
       42828      -99.000000      -99.000000   -
       42866      -99.000000      -99.000000   -
       42869      -99.000000      -99.000000   -
       42874      -99.000000      -99.000000   -
       42884      -99.000000      -99.000000   -
       42890      -99.000000      -99.000000   -
       42903      -99.000000      -99.000000   -
       42913      -99.000000      -99.000000   -
       42915      -14.548214       43.677607   AGN
       42930      -99.000000      -99.000000   -
       42937      -99.000000      -99.000000   -
       42956      -99.000000      -99.000000   -
       42957      -99.000000      -99.000000   -
       42958      -99.000000      -99.000000   -
       42972      -99.000000      -99.000000   -
       42981      -99.000000      -99.000000   -
       43005      -99.000000      -99.000000   -
       43007      -99.000000      -99.000000   -
       43018      -99.000000      -99.000000   -
       43021      -99.000000      -99.000000   -
       43028      -99.000000      -99.000000   -
       43038      -99.000000      -99.000000   -
       43048      -99.000000      -99.000000   -
       43071      -99.000000      -99.000000   -
       43084      -99.000000      -99.000000   -
       43101      -99.000000      -99.000000   -
       43105      -99.000000      -99.000000   -
       43126      -99.000000      -99.000000   -
       43144      -99.000000      -99.000000   -
       43210      -99.000000      -99.000000   -
       43248      -99.000000      -99.000000   -
       43262      -99.000000      -99.000000   -
       43264      -99.000000      -99.000000   -
       43266      -99.000000      -99.000000   -
       43268      -99.000000      -99.000000   -
       43283      -99.000000      -99.000000   -
       43286      -99.000000      -99.000000   -
       43342      -99.000000      -99.000000   -
       43352      -99.000000      -99.000000   -
       43356      -99.000000      -99.000000   -
       43390      -99.000000      -99.000000   -
       43401      -99.000000      -99.000000   -
       43417      -99.000000      -99.000000   -
       43419      -99.000000      -99.000000   -
       43435      -99.000000      -99.000000   -
       43462      -99.000000      -99.000000   -
       43501      -99.000000      -99.000000   -
       43548      -99.000000      -99.000000   -
       43552      -99.000000      -99.000000   -
       43553      -99.000000      -99.000000   -
       43567      -99.000000      -99.000000   -
       43572      -99.000000      -99.000000   -
       43581      -99.000000      -99.000000   -
       43596      -99.000000      -99.000000   -
       43615      -99.000000      -99.000000   -
       43618      -99.000000      -99.000000   -
       43631      -99.000000      -99.000000   -
       43633      -99.000000      -99.000000   -
       43638      -99.000000      -99.000000   -
       43645      -99.000000      -99.000000   -
       43651      -99.000000      -99.000000   -
       43659      -99.000000      -99.000000   -
       43674      -99.000000      -99.000000   -
       43696      -99.000000      -99.000000   -
       43700      -99.000000      -99.000000   -
       43727      -99.000000      -99.000000   -
       43762      -99.000000      -99.000000   -
       43770      -99.000000      -99.000000   -
       43771      -99.000000      -99.000000   -
       43809      -99.000000      -99.000000   -
       43913      -99.000000      -99.000000   -
       43926      -99.000000      -99.000000   -
       43935      -99.000000      -99.000000   -
       43948      -99.000000      -99.000000   -
       43953      -99.000000      -99.000000   -
       43959      -99.000000      -99.000000   -
       44020      -99.000000      -99.000000   -
       44042      -99.000000      -99.000000   -
       44048      -99.000000      -99.000000   -
       44050      -99.000000      -99.000000   -
       44066      -14.280669       43.929419   AGN
       44075      -99.000000      -99.000000   -
       44083      -99.000000      -99.000000   -
       44085      -99.000000      -99.000000   -
       44091      -99.000000      -99.000000   -
       44094      -99.000000      -99.000000   -
       44113      -99.000000      -99.000000   -
       44133      -99.000000      -99.000000   -
       44152      -99.000000      -99.000000   -
       44157      -15.774691       42.652246   AGN
       44166      -99.000000      -99.000000   -
       44187      -99.000000      -99.000000   -
       44194      -99.000000      -99.000000   -
       44228      -99.000000      -99.000000   -
       44263      -99.000000      -99.000000   -
       44270      -99.000000      -99.000000   -
       44275      -99.000000      -99.000000   -
       44280      -99.000000      -99.000000   -
       44322      -99.000000      -99.000000   -
       44333      -99.000000      -99.000000   -
       44367      -99.000000      -99.000000   -
       44385      -99.000000      -99.000000   -
       44400      -99.000000      -99.000000   -
       44402      -99.000000      -99.000000   -
       44405      -99.000000      -99.000000   -
       44409      -99.000000      -99.000000   -
       44459      -99.000000      -99.000000   -
       44496      -99.000000      -99.000000   -
       44505      -99.000000      -99.000000   -
       44519      -99.000000      -99.000000   -
       44523      -15.477556       42.214844   AGN
       44556      -99.000000      -99.000000   -
       44570      -99.000000      -99.000000   -
       44588      -99.000000      -99.000000   -
       44598      -99.000000      -99.000000   -
       44615      -99.000000      -99.000000   -
       44619      -99.000000      -99.000000   -
       44643      -99.000000      -99.000000   -
       44674      -99.000000      -99.000000   -
       44676      -99.000000      -99.000000   -
       44711      -99.000000      -99.000000   -
       44740      -99.000000      -99.000000   -
       44745      -99.000000      -99.000000   -
       44748      -99.000000      -99.000000   -
       44767      -99.000000      -99.000000   -
       44773      -99.000000      -99.000000   -
       44783      -99.000000      -99.000000   -
       44784      -99.000000      -99.000000   -
       44805      -99.000000      -99.000000   -
       44810      -99.000000      -99.000000   -
       44816      -99.000000      -99.000000   -
       44824      -15.440093       42.945961   AGN
       44842      -99.000000      -99.000000   -
       44843      -99.000000      -99.000000   -
       44848      -99.000000      -99.000000   -
       44858      -99.000000      -99.000000   -
       44868      -99.000000      -99.000000   -
       44871      -99.000000      -99.000000   -
       44909      -99.000000      -99.000000   -
       44920      -99.000000      -99.000000   -
       44946      -99.000000      -99.000000   -
       44959      -99.000000      -99.000000   -
       44974      -99.000000      -99.000000   -
       44985      -99.000000      -99.000000   -
       44996      -99.000000      -99.000000   -
       44997      -99.000000      -99.000000   -
       45012      -99.000000      -99.000000   -
       45024      -99.000000      -99.000000   -
       45032      -99.000000      -99.000000   -
       45068      -15.178486       43.895423   AGN
       45094      -99.000000      -99.000000   -
       45095      -99.000000      -99.000000   -
       45116      -99.000000      -99.000000   -
       45124      -99.000000      -99.000000   -
       45133      -99.000000      -99.000000   -
       45171      -99.000000      -99.000000   -
       45206      -99.000000      -99.000000   -
       45222      -99.000000      -99.000000   -
       45246      -99.000000      -99.000000   -
       45250      -99.000000      -99.000000   -
       45257      -99.000000      -99.000000   -
       45265      -99.000000      -99.000000   -
       45279      -99.000000      -99.000000   -
       45295      -99.000000      -99.000000   -
       45312      -99.000000      -99.000000   -
       45313      -99.000000      -99.000000   -
       45329      -99.000000      -99.000000   -
       45333      -99.000000      -99.000000   -
       45337      -99.000000      -99.000000   -
       45357      -99.000000      -99.000000   -
       45361      -99.000000      -99.000000   -
       45378      -14.714443       43.724276   AGN
       45402      -99.000000      -99.000000   -
       45414      -99.000000      -99.000000   -
       45439      -99.000000      -99.000000   -
       45464      -99.000000      -99.000000   -
       45465      -99.000000      -99.000000   -
       45472      -99.000000      -99.000000   -
       45474      -99.000000      -99.000000   -
       45492      -99.000000      -99.000000   -
       45495      -99.000000      -99.000000   -
       45518      -99.000000      -99.000000   -
       45531      -99.000000      -99.000000   -
       45532      -99.000000      -99.000000   -
       45592      -99.000000      -99.000000   -
       45597      -14.522879       43.041393   AGN
       45609      -99.000000      -99.000000   -
       45613      -99.000000      -99.000000   -
       45633      -99.000000      -99.000000   -
       45636      -99.000000      -99.000000   -
       45640      -99.000000      -99.000000   -
       45647      -99.000000      -99.000000   -
       45650      -99.000000      -99.000000   -
       45657      -99.000000      -99.000000   -
       45692      -99.000000      -99.000000   -
       45717      -99.000000      -99.000000   -
       45738      -99.000000      -99.000000   -
       45772      -99.000000      -99.000000   -
       45775      -99.000000      -99.000000   -
       45787      -99.000000      -99.000000   -
       45788      -99.000000      -99.000000   -
       45795      -13.970616       43.575188   AGN
       45802      -99.000000      -99.000000   -
       45897      -99.000000      -99.000000   -
       45901      -99.000000      -99.000000   -
       45940      -15.716699       41.029384   Galaxy
       45962      -99.000000      -99.000000   -
       45967      -99.000000      -99.000000   -
       45972      -99.000000      -99.000000   -
       45975      -15.759451       41.665581   Galaxy
       45994      -99.000000      -99.000000   -
       46001      -99.000000      -99.000000   -
       46064      -99.000000      -99.000000   -
       46065      -99.000000      -99.000000   -
       46072      -99.000000      -99.000000   -
       46114      -99.000000      -99.000000   -
       46119      -99.000000      -99.000000   -
       46129      -99.000000      -99.000000   -
       46130      -99.000000      -99.000000   -
       46153      -99.000000      -99.000000   -
       46173      -99.000000      -99.000000   -
       46186      -99.000000      -99.000000   -
       46216      -99.000000      -99.000000   -
       46231      -99.000000      -99.000000   -
       46235      -99.000000      -99.000000   -
       46267      -99.000000      -99.000000   -
       46274      -99.000000      -99.000000   -
       46275      -99.000000      -99.000000   -
       46312      -99.000000      -99.000000   -
       46318      -99.000000      -99.000000   -
       46354      -99.000000      -99.000000   -
       46379      -99.000000      -99.000000   -
       46382      -99.000000      -99.000000   -
       46394      -99.000000      -99.000000   -
       46397      -99.000000      -99.000000   -
       46399      -99.000000      -99.000000   -
       46432      -99.000000      -99.000000   -
       46454      -99.000000      -99.000000   -
       46476      -99.000000      -99.000000   -
       46486      -99.000000      -99.000000   -
       46496      -99.000000      -99.000000   -
       46500      -99.000000      -99.000000   -
       46504      -99.000000      -99.000000   -
       46506      -99.000000      -99.000000   -
       46515      -99.000000      -99.000000   -
       46518      -99.000000      -99.000000   -
       46527      -99.000000      -99.000000   -
       46532      -99.000000      -99.000000   -
       46564      -99.000000      -99.000000   -
       46576      -99.000000      -99.000000   -
       46624      -99.000000      -99.000000   -
       46636      -99.000000      -99.000000   -
       46654      -99.000000      -99.000000   -
       46704      -99.000000      -99.000000   -
       46718      -99.000000      -99.000000   -
       46744      -99.000000      -99.000000   -
       46751      -99.000000      -99.000000   -
       46761      -99.000000      -99.000000   -
       46779      -99.000000      -99.000000   -
       46846      -15.270026       42.630428   AGN
       46849      -99.000000      -99.000000   -
       46866      -99.000000      -99.000000   -
       46870      -99.000000      -99.000000   -
       46900      -99.000000      -99.000000   -
       46924      -99.000000      -99.000000   -
       46937      -99.000000      -99.000000   -
       46938      -99.000000      -99.000000   -
       46955      -99.000000      -99.000000   -
       46958      -99.000000      -99.000000   -
       46976      -99.000000      -99.000000   -
       47002      -99.000000      -99.000000   -
       47008      -99.000000      -99.000000   -
       47033      -99.000000      -99.000000   -
       47045      -99.000000      -99.000000   -
       47047      -99.000000      -99.000000   -
       47059      -99.000000      -99.000000   -
       47066      -99.000000      -99.000000   -
       47094      -99.000000      -99.000000   -
       47099      -99.000000      -99.000000   -
       47114      -99.000000      -99.000000   -
       47119      -99.000000      -99.000000   -
       47120      -99.000000      -99.000000   -
       47122      -99.000000      -99.000000   -
       47129      -99.000000      -99.000000   -
       47140      -99.000000      -99.000000   -
       47157      -12.954677       44.423246   AGN
       47185      -99.000000      -99.000000   -
       47206      -99.000000      -99.000000   -
       47223      -99.000000      -99.000000   -
       47282      -99.000000      -99.000000   -
       47283      -99.000000      -99.000000   -
       47297      -99.000000      -99.000000   -
       47346      -99.000000      -99.000000   -
       47376      -99.000000      -99.000000   -
       47378      -99.000000      -99.000000   -
       47386      -99.000000      -99.000000   -
       47396      -99.000000      -99.000000   -
       47397      -99.000000      -99.000000   -
       47535      -99.000000      -99.000000   -
       47576      -99.000000      -99.000000   -
       47612      -99.000000      -99.000000   -
       47638      -99.000000      -99.000000   -
       47647      -99.000000      -99.000000   -
       47656      -99.000000      -99.000000   -
       47666      -99.000000      -99.000000   -
       47710      -99.000000      -99.000000   -
       47734      -99.000000      -99.000000   -
       47768      -99.000000      -99.000000   -
       47769      -99.000000      -99.000000   -
       47770      -99.000000      -99.000000   -
       47772      -99.000000      -99.000000   -
       47813      -99.000000      -99.000000   -
       47821      -99.000000      -99.000000   -
       47841      -99.000000      -99.000000   -
       47868      -99.000000      -99.000000   -
       47870      -99.000000      -99.000000   -
       47878      -99.000000      -99.000000   -
       47880      -99.000000      -99.000000   -
       47910      -99.000000      -99.000000   -
       47932      -99.000000      -99.000000   -
       47951      -99.000000      -99.000000   -
       47977      -99.000000      -99.000000   -
       47980      -99.000000      -99.000000   -
       48001      -99.000000      -99.000000   -
       48006      -99.000000      -99.000000   -
       48014      -99.000000      -99.000000   -
       48026      -99.000000      -99.000000   -
       48048      -99.000000      -99.000000   -
       48089      -99.000000      -99.000000   -
       48123      -14.605548       43.201397   AGN
       48136      -99.000000      -99.000000   -
       48194      -99.000000      -99.000000   -
       48202      -99.000000      -99.000000   -
       48212      -99.000000      -99.000000   -
       48221      -99.000000      -99.000000   -
       48251      -99.000000      -99.000000   -
       48276      -99.000000      -99.000000   -
       48289      -99.000000      -99.000000   -
       48299      -99.000000      -99.000000   -
       48318      -99.000000      -99.000000   -
       48371      -99.000000      -99.000000   -
       48387      -99.000000      -99.000000   -
       48413      -99.000000      -99.000000   -
       48414      -99.000000      -99.000000   -
       48417      -99.000000      -99.000000   -
       48420      -15.826814       41.758912   AGN
       48434      -99.000000      -99.000000   -
       48444      -99.000000      -99.000000   -
       48464      -99.000000      -99.000000   -
       48472      -99.000000      -99.000000   -
       48475      -99.000000      -99.000000   -
       48525      -99.000000      -99.000000   -
       48528      -99.000000      -99.000000   -
       48549      -99.000000      -99.000000   -
       48560      -99.000000      -99.000000   -
       48561      -99.000000      -99.000000   -
       48563      -99.000000      -99.000000   -
       48584      -99.000000      -99.000000   -
       48597      -99.000000      -99.000000   -
       48623      -99.000000      -99.000000   -
       48631      -99.000000      -99.000000   -
       48650      -99.000000      -99.000000   -
       48652      -99.000000      -99.000000   -
       48706      -99.000000      -99.000000   -
       48711      -99.000000      -99.000000   -
       48716      -99.000000      -99.000000   -
       48721      -99.000000      -99.000000   -
       48724      -99.000000      -99.000000   -
       48749      -99.000000      -99.000000   -
       48760      -99.000000      -99.000000   -
       48761      -99.000000      -99.000000   -
       48763      -99.000000      -99.000000   -
       48785      -99.000000      -99.000000   -
       48794      -99.000000      -99.000000   -
       48802      -99.000000      -99.000000   -
       48843      -99.000000      -99.000000   -
       48881      -99.000000      -99.000000   -
       48898      -99.000000      -99.000000   -
       48900      -99.000000      -99.000000   -
       48956      -99.000000      -99.000000   -
       48957      -99.000000      -99.000000   -
       48998      -99.000000      -99.000000   -
       49028      -99.000000      -99.000000   -
       49072      -99.000000      -99.000000   -
       49097      -99.000000      -99.000000   -
       49127      -99.000000      -99.000000   -
       49134      -99.000000      -99.000000   -
       49145      -99.000000      -99.000000   -
       49173      -99.000000      -99.000000   -
       49191      -99.000000      -99.000000   -
       49198      -99.000000      -99.000000   -
       49233      -99.000000      -99.000000   -
       49269      -99.000000      -99.000000   -
       49320      -99.000000      -99.000000   -
       49362      -99.000000      -99.000000   -
       49400      -99.000000      -99.000000   -
       49401      -99.000000      -99.000000   -
       49411      -99.000000      -99.000000   -
       49441      -99.000000      -99.000000   -
       49526      -99.000000      -99.000000   -
       49542      -99.000000      -99.000000   -
       49555      -99.000000      -99.000000   -
       49626      -99.000000      -99.000000   -
       49661      -99.000000      -99.000000   -
       49682      -99.000000      -99.000000   -
       49692      -99.000000      -99.000000   -
       49712      -99.000000      -99.000000   -
       49763      -99.000000      -99.000000   -
       49771      -99.000000      -99.000000   -
       49790      -99.000000      -99.000000   -
       49809      -99.000000      -99.000000   -
       49834      -99.000000      -99.000000   -
       49845      -99.000000      -99.000000   -
       49864      -99.000000      -99.000000   -
       49881      -99.000000      -99.000000   -
       49902      -99.000000      -99.000000   -
       49927      -99.000000      -99.000000   -
       49939      -99.000000      -99.000000   -
       50010      -99.000000      -99.000000   -
       50039      -99.000000      -99.000000   -
       50040      -99.000000      -99.000000   -
       50073      -99.000000      -99.000000   -
       50147      -99.000000      -99.000000   -
       50288      -99.000000      -99.000000   -
       50425      -99.000000      -99.000000   -
       32021      -99.000000      -99.000000   -
       32186      -99.000000      -99.000000   -
       32215      -99.000000      -99.000000   -
       32236      -99.000000      -99.000000   -
       32367      -99.000000      -99.000000   -
       32412      -99.000000      -99.000000   -
       32424      -99.000000      -99.000000   -
       32448      -99.000000      -99.000000   -
       32512      -99.000000      -99.000000   -
       32543      -99.000000      -99.000000   -
       32557      -99.000000      -99.000000   -
       32648      -99.000000      -99.000000   -
       32670      -99.000000      -99.000000   -
       32677      -99.000000      -99.000000   -
       32690      -99.000000      -99.000000   -
       32763      -99.000000      -99.000000   -
       32799      -99.000000      -99.000000   -
       32806      -99.000000      -99.000000   -
       32831      -99.000000      -99.000000   -
       32897      -99.000000      -99.000000   -
       32901      -99.000000      -99.000000   -
       33042      -99.000000      -99.000000   -
       33098      -99.000000      -99.000000   -
       33100      -99.000000      -99.000000   -
       33142      -99.000000      -99.000000   -
       33215      -99.000000      -99.000000   -
       33400      -99.000000      -99.000000   -
       33424      -99.000000      -99.000000   -
       33460      -99.000000      -99.000000   -
       33471      -99.000000      -99.000000   -
       33476      -99.000000      -99.000000   -
       33492      -99.000000      -99.000000   -
       33514      -99.000000      -99.000000   -
       33559      -99.000000      -99.000000   -
       33590      -99.000000      -99.000000   -
       33602      -99.000000      -99.000000   -
       33617      -99.000000      -99.000000   -
       33631      -99.000000      -99.000000   -
       33655      -99.000000      -99.000000   -
       33721      -15.171340       43.576341   AGN
       33722      -99.000000      -99.000000   -
       33742      -99.000000      -99.000000   -
       33766      -99.000000      -99.000000   -
       33798      -99.000000      -99.000000   -
       33806      -99.000000      -99.000000   -
       33811      -99.000000      -99.000000   -
       33847      -99.000000      -99.000000   -
       33854      -99.000000      -99.000000   -
       33855      -99.000000      -99.000000   -
       33886      -99.000000      -99.000000   -
       33918      -99.000000      -99.000000   -
       33930      -99.000000      -99.000000   -
       34004      -99.000000      -99.000000   -
       34008      -99.000000      -99.000000   -
       34043      -99.000000      -99.000000   -
       34056            -NaN       41.902003   Galaxy
       34082      -99.000000      -99.000000   -
       34083      -99.000000      -99.000000   -
       34298      -99.000000      -99.000000   -
       34309      -99.000000      -99.000000   -
       34359      -99.000000      -99.000000   -
       34363      -99.000000      -99.000000   -
       34406      -99.000000      -99.000000   -
       34418      -99.000000      -99.000000   -
       34419      -99.000000      -99.000000   -
       34482      -99.000000      -99.000000   -
       34518      -99.000000      -99.000000   -
       34543      -99.000000      -99.000000   -
       34627      -99.000000      -99.000000   -
       34646      -99.000000      -99.000000   -
       34671      -99.000000      -99.000000   -
       34672      -99.000000      -99.000000   -
       34682      -99.000000      -99.000000   -
       34716      -99.000000      -99.000000   -
       34818      -99.000000      -99.000000   -
       34819      -99.000000      -99.000000   -
       34873      -99.000000      -99.000000   -
       34874      -99.000000      -99.000000   -
       34943      -99.000000      -99.000000   -
       34944      -99.000000      -99.000000   -
       34960      -99.000000      -99.000000   -
       34967      -99.000000      -99.000000   -
       34968      -99.000000      -99.000000   -
       34993      -99.000000      -99.000000   -
       35002      -99.000000      -99.000000   -
       35003      -99.000000      -99.000000   -
       35014      -99.000000      -99.000000   -
       35046      -15.785156       42.082785   AGN
       35048      -99.000000      -99.000000   -
       35092      -99.000000      -99.000000   -
       35111      -99.000000      -99.000000   -
       35127      -16.091515       42.356026   AGN
       35137      -16.101275       41.338456   Galaxy
       35145      -99.000000      -99.000000   -
       35153      -99.000000      -99.000000   -
       35165      -99.000000      -99.000000   -
       35170      -99.000000      -99.000000   -
       35193      -99.000000      -99.000000   -
       35194      -99.000000      -99.000000   -
       35205      -99.000000      -99.000000   -
       35213      -99.000000      -99.000000   -
       35227      -99.000000      -99.000000   -
       35249      -99.000000      -99.000000   -
       35252      -99.000000      -99.000000   -
       35262      -99.000000      -99.000000   -
       35272      -99.000000      -99.000000   -
       35299      -99.000000      -99.000000   -
       35332      -99.000000      -99.000000   -
       35337      -99.000000      -99.000000   -
       35381      -99.000000      -99.000000   -
       35390      -99.000000      -99.000000   -
       35407      -99.000000      -99.000000   -
       35420      -99.000000      -99.000000   -
       35433      -99.000000      -99.000000   -
       35444      -99.000000      -99.000000   -
       35475      -99.000000      -99.000000   -
       35484      -99.000000      -99.000000   -
       35526      -99.000000      -99.000000   -
       35539      -99.000000      -99.000000   -
       35542      -99.000000      -99.000000   -
       35547      -99.000000      -99.000000   -
       35579      -99.000000      -99.000000   -
       35587      -99.000000      -99.000000   -
       35640      -99.000000      -99.000000   -
       35642      -99.000000      -99.000000   -
       35681      -99.000000      -99.000000   -
       35694      -99.000000      -99.000000   -
       35719      -99.000000      -99.000000   -
       35721      -99.000000      -99.000000   -
       35738      -99.000000      -99.000000   -
       35747      -99.000000      -99.000000   -
       35758      -99.000000      -99.000000   -
       35774      -99.000000      -99.000000   -
       35790      -99.000000      -99.000000   -
       35799      -99.000000      -99.000000   -
       35800      -99.000000      -99.000000   -
       35804      -99.000000      -99.000000   -
       35826      -99.000000      -99.000000   -
       35829      -99.000000      -99.000000   -
       35831      -99.000000      -99.000000   -
       35937      -99.000000      -99.000000   -
       35951      -99.000000      -99.000000   -
       35993      -99.000000      -99.000000   -
       36000      -99.000000      -99.000000   -
       36001      -99.000000      -99.000000   -
       36009      -99.000000      -99.000000   -
       36018      -99.000000      -99.000000   -
       36066      -99.000000      -99.000000   -
       36095      -99.000000      -99.000000   -
       36096      -99.000000      -99.000000   -
       36126      -99.000000      -99.000000   -
       36127      -99.000000      -99.000000   -
       36136      -99.000000      -99.000000   -
       36158      -99.000000      -99.000000   -
       36178      -99.000000      -99.000000   -
       36182      -99.000000      -99.000000   -
       36207      -99.000000      -99.000000   -
       36220      -99.000000      -99.000000   -
       36235      -99.000000      -99.000000   -
       36249      -99.000000      -99.000000   -
       36298      -99.000000      -99.000000   -
       36303      -99.000000      -99.000000   -
       36316      -99.000000      -99.000000   -
       36347      -99.000000      -99.000000   -
       36366      -99.000000      -99.000000   -
       36376      -99.000000      -99.000000   -
       36412      -99.000000      -99.000000   -
       36433      -99.000000      -99.000000   -
       36451      -15.170696       43.178977   AGN
       36459      -99.000000      -99.000000   -
       36482      -16.295849       40.793790   Galaxy
       36509      -99.000000      -99.000000   -
       36543      -99.000000      -99.000000   -
       36570      -99.000000      -99.000000   -
       36572      -99.000000      -99.000000   -
       36573      -99.000000      -99.000000   -
       36602      -99.000000      -99.000000   -
       36632      -99.000000      -99.000000   -
       36648      -99.000000      -99.000000   -
       36652      -99.000000      -99.000000   -
       36653      -16.179142       41.664642   Galaxy
       36659      -99.000000      -99.000000   -
       36674      -99.000000      -99.000000   -
       36686      -99.000000      -99.000000   -
       36696      -99.000000      -99.000000   -
       36820      -99.000000      -99.000000   -
       36822      -99.000000      -99.000000   -
       36832      -99.000000      -99.000000   -
       36850      -99.000000      -99.000000   -
       36852      -99.000000      -99.000000   -
       36854      -99.000000      -99.000000   -
       36883      -99.000000      -99.000000   -
       36971      -99.000000      -99.000000   -
       36972      -99.000000      -99.000000   -
       36979      -99.000000      -99.000000   -
       36997      -99.000000      -99.000000   -
       37001      -99.000000      -99.000000   -
       37010            -NaN       41.285557   Galaxy
       37027      -99.000000      -99.000000   -
       37043      -99.000000      -99.000000   -
       37063      -99.000000      -99.000000   -
       37082      -99.000000      -99.000000   -
       37085      -99.000000      -99.000000   -
       37089      -99.000000      -99.000000   -
       37098      -99.000000      -99.000000   -
       37108      -99.000000      -99.000000   -
       37124      -99.000000      -99.000000   -
       37142      -99.000000      -99.000000   -
       37162      -99.000000      -99.000000   -
       37170      -99.000000      -99.000000   -
       37172      -99.000000      -99.000000   -
       37183      -99.000000      -99.000000   -
       37188      -99.000000      -99.000000   -
       37189      -99.000000      -99.000000   -
       37191      -99.000000      -99.000000   -
       37197      -99.000000      -99.000000   -
       37222      -99.000000      -99.000000   -
       37249      -99.000000      -99.000000   -
       37256      -14.194499       43.143015   AGN
       37259      -99.000000      -99.000000   -
       37270      -99.000000      -99.000000   -
       37274      -99.000000      -99.000000   -
       37282      -99.000000      -99.000000   -
       37298      -99.000000      -99.000000   -
       37314      -99.000000      -99.000000   -
       37332      -99.000000      -99.000000   -
       37360      -16.016825       41.243038   Galaxy
       37362      -99.000000      -99.000000   -
       37364      -99.000000      -99.000000   -
       37374      -99.000000      -99.000000   -
       37387      -15.384050       42.264818   AGN
       37394      -99.000000      -99.000000   -
       37401      -99.000000      -99.000000   -
       37409      -99.000000      -99.000000   -
       37416      -99.000000      -99.000000   -
       37426      -99.000000      -99.000000   -
       37464      -99.000000      -99.000000   -
       37466      -99.000000      -99.000000   -
       37507      -99.000000      -99.000000   -
       37532      -99.000000      -99.000000   -
       37535      -99.000000      -99.000000   -
       37545      -99.000000      -99.000000   -
       37547      -99.000000      -99.000000   -
       37577      -99.000000      -99.000000   -
       37586      -99.000000      -99.000000   -
       37592      -99.000000      -99.000000   -
       37608      -99.000000      -99.000000   -
       37613      -99.000000      -99.000000   -
       37617      -99.000000      -99.000000   -
       37622      -99.000000      -99.000000   -
       37624      -99.000000      -99.000000   -
       37673      -99.000000      -99.000000   -
       37685      -99.000000      -99.000000   -
       37720      -99.000000      -99.000000   -
       37724      -99.000000      -99.000000   -
       37730      -99.000000      -99.000000   -
       37739      -15.345823       41.933993   AGN
       37745      -99.000000      -99.000000   -
       37789      -99.000000      -99.000000   -
       37791      -99.000000      -99.000000   -
       37801      -99.000000      -99.000000   -
       37820      -99.000000      -99.000000   -
       37825      -99.000000      -99.000000   -
       37827      -99.000000      -99.000000   -
       37828      -99.000000      -99.000000   -
       37834      -99.000000      -99.000000   -
       37845      -99.000000      -99.000000   -
       37858      -99.000000      -99.000000   -
       37872      -99.000000      -99.000000   -
       37880      -99.000000      -99.000000   -
       37889      -99.000000      -99.000000   -
       37897      -99.000000      -99.000000   -
       37903      -99.000000      -99.000000   -
       37912      -99.000000      -99.000000   -
       37945      -99.000000      -99.000000   -
       37984      -99.000000      -99.000000   -
       37986      -99.000000      -99.000000   -
       38001      -99.000000      -99.000000   -
       38021      -99.000000      -99.000000   -
       38022      -99.000000      -99.000000   -
       38027      -99.000000      -99.000000   -
       38046      -14.665546       44.029384   AGN
       38051      -99.000000      -99.000000   -
       38082      -99.000000      -99.000000   -
       38116      -99.000000      -99.000000   -
       38117      -99.000000      -99.000000   -
       38135      -99.000000      -99.000000   -
       38173      -99.000000      -99.000000   -
       38177      -99.000000      -99.000000   -
       38191      -99.000000      -99.000000   -
       38224      -99.000000      -99.000000   -
       38249      -99.000000      -99.000000   -
