# ID   log(Xflux)   log(Xlum)   Xclass
       20883      -99.000000      -99.000000   -
       20894      -99.000000      -99.000000   -
       20899      -99.000000      -99.000000   -
       20922      -99.000000      -99.000000   -
       20929      -99.000000      -99.000000   -
       20948      -99.000000      -99.000000   -
       20971      -99.000000      -99.000000   -
       20974      -99.000000      -99.000000   -
       21022      -99.000000      -99.000000   -
       21030      -99.000000      -99.000000   -
       21033      -99.000000      -99.000000   -
       21037      -99.000000      -99.000000   -
       21047      -99.000000      -99.000000   -
       21083      -99.000000      -99.000000   -
       21087      -99.000000      -99.000000   -
       21112      -99.000000      -99.000000   -
       21115      -99.000000      -99.000000   -
       21156      -99.000000      -99.000000   -
       21171      -99.000000      -99.000000   -
       21211      -99.000000      -99.000000   -
       21231      -16.196543       42.086360   AGN
       21249      -99.000000      -99.000000   -
       21256      -99.000000      -99.000000   -
       21285      -16.171985       41.397940   Galaxy
       21290      -16.124360       42.640481   AGN
       21291      -99.000000      -99.000000   -
       21333      -99.000000      -99.000000   -
       21348      -99.000000      -99.000000   -
       21351      -99.000000      -99.000000   -
       21382      -99.000000      -99.000000   -
       21401      -99.000000      -99.000000   -
       21407      -99.000000      -99.000000   -
       21412      -99.000000      -99.000000   -
       21414      -16.151195       42.915927   AGN
       21424      -99.000000      -99.000000   -
       21471      -99.000000      -99.000000   -
       21487      -99.000000      -99.000000   -
       21497      -99.000000      -99.000000   -
       21522      -99.000000      -99.000000   -
       21524      -99.000000      -99.000000   -
       21534      -99.000000      -99.000000   -
       21543      -16.152427       42.068186   AGN
       21546      -99.000000      -99.000000   -
       21552      -99.000000      -99.000000   -
       21567      -99.000000      -99.000000   -
       21582      -99.000000      -99.000000   -
       21592      -99.000000      -99.000000   -
       21593      -16.350665       41.390935   Galaxy
       21599      -99.000000      -99.000000   -
       21627      -99.000000      -99.000000   -
       21632      -99.000000      -99.000000   -
       21670      -99.000000      -99.000000   -
       21693      -99.000000      -99.000000   -
       21703      -99.000000      -99.000000   -
       21706      -99.000000      -99.000000   -
       21717      -99.000000      -99.000000   -
       21720      -99.000000      -99.000000   -
       21728      -99.000000      -99.000000   -
       21731      -16.158015       40.623249   Galaxy
       21732      -99.000000      -99.000000   -
       21734      -99.000000      -99.000000   -
       21738      -99.000000      -99.000000   -
       21743      -99.000000      -99.000000   -
       21772      -99.000000      -99.000000   -
       21783      -99.000000      -99.000000   -
       21801      -99.000000      -99.000000   -
       21807      -99.000000      -99.000000   -
       21823      -99.000000      -99.000000   -
       21829      -99.000000      -99.000000   -
       21842      -99.000000      -99.000000   -
       21854      -99.000000      -99.000000   -
       21909      -99.000000      -99.000000   -
       21918      -99.000000      -99.000000   -
       21920      -99.000000      -99.000000   -
       21921      -99.000000      -99.000000   -
       21932      -99.000000      -99.000000   -
       21938      -99.000000      -99.000000   -
       22000      -99.000000      -99.000000   -
       22088      -99.000000      -99.000000   -
       22127      -99.000000      -99.000000   -
       22144      -99.000000      -99.000000   -
       22158      -99.000000      -99.000000   -
       22213      -99.000000      -99.000000   -
       22215      -99.000000      -99.000000   -
       22233      -99.000000      -99.000000   -
       22246      -99.000000      -99.000000   -
       22265      -99.000000      -99.000000   -
       22272      -99.000000      -99.000000   -
       22294      -99.000000      -99.000000   -
       22299      -99.000000      -99.000000   -
       22324      -99.000000      -99.000000   -
       22363      -99.000000      -99.000000   -
       22384      -99.000000      -99.000000   -
       22388      -99.000000      -99.000000   -
       22404      -99.000000      -99.000000   -
       22406      -99.000000      -99.000000   -
       22409      -99.000000      -99.000000   -
       22417      -99.000000      -99.000000   -
       22443      -99.000000      -99.000000   -
       22453      -99.000000      -99.000000   -
       22466      -99.000000      -99.000000   -
       22513      -99.000000      -99.000000   -
       22548      -14.866461       43.792392   AGN
       22565      -99.000000      -99.000000   -
       22568      -99.000000      -99.000000   -
       22570      -99.000000      -99.000000   -
       22593      -99.000000      -99.000000   -
       22598      -99.000000      -99.000000   -
       22608      -99.000000      -99.000000   -
       22633      -99.000000      -99.000000   -
       22652      -99.000000      -99.000000   -
       22660      -99.000000      -99.000000   -
       22669      -99.000000      -99.000000   -
       22680      -99.000000      -99.000000   -
       22686      -99.000000      -99.000000   -
       22692      -99.000000      -99.000000   -
       22719      -99.000000      -99.000000   -
       22731      -99.000000      -99.000000   -
       22755      -99.000000      -99.000000   -
       22772      -99.000000      -99.000000   -
       22778      -99.000000      -99.000000   -
       22780      -99.000000      -99.000000   -
       22873      -99.000000      -99.000000   -
       22879      -99.000000      -99.000000   -
       22932      -99.000000      -99.000000   -
       22979      -99.000000      -99.000000   -
       22984      -99.000000      -99.000000   -
       23017      -99.000000      -99.000000   -
       23018      -99.000000      -99.000000   -
       23025      -99.000000      -99.000000   -
       23050      -99.000000      -99.000000   -
       23053      -99.000000      -99.000000   -
       23061      -99.000000      -99.000000   -
       23082      -16.149354       41.583199   Galaxy
       23085      -99.000000      -99.000000   -
       23088      -99.000000      -99.000000   -
       23116      -99.000000      -99.000000   -
       23120      -99.000000      -99.000000   -
       23121      -99.000000      -99.000000   -
       23127      -99.000000      -99.000000   -
       23161      -99.000000      -99.000000   -
       23170      -99.000000      -99.000000   -
       23178      -99.000000      -99.000000   -
       23186      -99.000000      -99.000000   -
       23210      -99.000000      -99.000000   -
       23263      -99.000000      -99.000000   -
       23271      -99.000000      -99.000000   -
       23301      -99.000000      -99.000000   -
       23302      -99.000000      -99.000000   -
       23308      -99.000000      -99.000000   -
       23328      -99.000000      -99.000000   -
       23339      -99.000000      -99.000000   -
       23344      -99.000000      -99.000000   -
       23346      -99.000000      -99.000000   -
       23361      -99.000000      -99.000000   -
       23370      -99.000000      -99.000000   -
       23380      -99.000000      -99.000000   -
       23423      -16.080922       41.371068   Galaxy
       23431      -99.000000      -99.000000   -
       23450      -99.000000      -99.000000   -
       23466      -99.000000      -99.000000   -
       23505      -99.000000      -99.000000   -
       23513      -99.000000      -99.000000   -
       23536      -99.000000      -99.000000   -
       23570      -99.000000      -99.000000   -
       23631      -15.370590       42.170262   AGN
       23640      -99.000000      -99.000000   -
       23667      -99.000000      -99.000000   -
       23675      -99.000000      -99.000000   -
       23744      -99.000000      -99.000000   -
       23749      -99.000000      -99.000000   -
       23758      -99.000000      -99.000000   -
       23763      -99.000000      -99.000000   -
       23806      -99.000000      -99.000000   -
       23831      -99.000000      -99.000000   -
       23862      -13.528708       43.592177   AGN
       23891      -99.000000      -99.000000   -
       23899      -99.000000      -99.000000   -
       23912      -99.000000      -99.000000   -
       23932      -99.000000      -99.000000   -
       23945      -99.000000      -99.000000   -
       23950      -99.000000      -99.000000   -
       23952      -99.000000      -99.000000   -
       23975      -99.000000      -99.000000   -
       23978      -99.000000      -99.000000   -
       23984      -99.000000      -99.000000   -
       24004      -99.000000      -99.000000   -
       24005      -99.000000      -99.000000   -
       24014      -99.000000      -99.000000   -
       24018      -99.000000      -99.000000   -
       24089      -99.000000      -99.000000   -
       24090      -99.000000      -99.000000   -
       24124      -99.000000      -99.000000   -
       24189      -99.000000      -99.000000   -
       24190      -99.000000      -99.000000   -
       24278      -99.000000      -99.000000   -
       24297      -99.000000      -99.000000   -
       24300      -99.000000      -99.000000   -
       24320      -99.000000      -99.000000   -
       24345      -99.000000      -99.000000   -
       24353      -99.000000      -99.000000   -
       24388      -99.000000      -99.000000   -
       24391      -99.000000      -99.000000   -
       24425      -99.000000      -99.000000   -
       24444      -99.000000      -99.000000   -
       24471      -99.000000      -99.000000   -
       24530      -99.000000      -99.000000   -
       24556      -99.000000      -99.000000   -
       24570      -99.000000      -99.000000   -
       24645      -99.000000      -99.000000   -
       24685      -99.000000      -99.000000   -
       24747      -99.000000      -99.000000   -
       24749      -99.000000      -99.000000   -
       24766      -99.000000      -99.000000   -
       24780      -16.126679       40.933993   Galaxy
       24784      -99.000000      -99.000000   -
       24795      -99.000000      -99.000000   -
       24798      -99.000000      -99.000000   -
       24804      -99.000000      -99.000000   -
       24825      -99.000000      -99.000000   -
       24843      -99.000000      -99.000000   -
       24846      -99.000000      -99.000000   -
       24886      -99.000000      -99.000000   -
       24890      -99.000000      -99.000000   -
       24971      -16.094204       41.997386   AGN
       24978      -99.000000      -99.000000   -
       25004      -99.000000      -99.000000   -
       25017      -99.000000      -99.000000   -
       25019      -99.000000      -99.000000   -
       25045      -99.000000      -99.000000   -
       25059      -99.000000      -99.000000   -
       25080      -99.000000      -99.000000   -
       25117      -99.000000      -99.000000   -
       25146      -99.000000      -99.000000   -
       25228      -99.000000      -99.000000   -
       25303      -99.000000      -99.000000   -
       25363      -99.000000      -99.000000   -
       25382      -99.000000      -99.000000   -
       25431      -99.000000      -99.000000   -
       25434      -99.000000      -99.000000   -
       25437      -99.000000      -99.000000   -
       25498      -99.000000      -99.000000   -
       25505      -14.647817       43.588832   AGN
       25517      -99.000000      -99.000000   -
       25605      -99.000000      -99.000000   -
       25616      -99.000000      -99.000000   -
       25629      -99.000000      -99.000000   -
       25655      -99.000000      -99.000000   -
       25671      -99.000000      -99.000000   -
       25704      -99.000000      -99.000000   -
       25765      -99.000000      -99.000000   -
       25773      -99.000000      -99.000000   -
       25845      -99.000000      -99.000000   -
       25889      -99.000000      -99.000000   -
       25916      -99.000000      -99.000000   -
       25926      -99.000000      -99.000000   -
       26172      -16.052566       41.775246   AGN
       26179      -99.000000      -99.000000   -
       26193      -15.832683       41.908485   AGN
       26235      -99.000000      -99.000000   -
       26358      -99.000000      -99.000000   -
       26373      -99.000000      -99.000000   -
       26383      -16.104025       41.064458   Galaxy
       26410      -99.000000      -99.000000   -
       26458      -99.000000      -99.000000   -
       26518      -99.000000      -99.000000   -
       26530      -99.000000      -99.000000   -
       26607      -99.000000      -99.000000   -
       26613      -99.000000      -99.000000   -
       26629      -99.000000      -99.000000   -
       26806      -99.000000      -99.000000   -
       26809      -99.000000      -99.000000   -
       26822      -99.000000      -99.000000   -
       26858      -99.000000      -99.000000   -
       26882      -99.000000      -99.000000   -
       26903      -99.000000      -99.000000   -
       27008      -99.000000      -99.000000   -
       27204      -99.000000      -99.000000   -
       27305      -99.000000      -99.000000   -
       27309      -99.000000      -99.000000   -
       27373      -99.000000      -99.000000   -
       27475      -99.000000      -99.000000   -
       27621      -99.000000      -99.000000   -
       27686      -99.000000      -99.000000   -
       27864      -99.000000      -99.000000   -
       28257      -99.000000      -99.000000   -
       23862      -13.528708       43.592177   AGN
       24747      -99.000000      -99.000000   -
       24766      -99.000000      -99.000000   -
       24798      -99.000000      -99.000000   -
       24978      -99.000000      -99.000000   -
       25045      -99.000000      -99.000000   -
       25329      -99.000000      -99.000000   -
       25387      -15.268411       42.612784   AGN
       25505      -14.647817       43.588832   AGN
       25549      -99.000000      -99.000000   -
       25550      -14.076756       44.342423   AGN
       25721      -99.000000      -99.000000   -
       25737      -99.000000      -99.000000   -
       25797      -99.000000      -99.000000   -
       25947      -15.543634       42.146128   AGN
       26095      -99.000000      -99.000000   -
       26172      -16.052566       41.775246   AGN
       26193      -15.832683       41.908485   AGN
       26197      -99.000000      -99.000000   -
       26257      -99.000000      -99.000000   -
       26359      -99.000000      -99.000000   -
       26457      -99.000000      -99.000000   -
       26537      -99.000000      -99.000000   -
       26542      -99.000000      -99.000000   -
       26645      -99.000000      -99.000000   -
       26652      -99.000000      -99.000000   -
       26673      -99.000000      -99.000000   -
       26747      -15.175874       41.755112   AGN
       26767      -99.000000      -99.000000   -
       26778      -99.000000      -99.000000   -
       26788      -99.000000      -99.000000   -
       26789      -99.000000      -99.000000   -
       26823      -15.860121       40.745855   Galaxy
       26842      -99.000000      -99.000000   -
       26859      -99.000000      -99.000000   -
       26873      -99.000000      -99.000000   -
       26879      -99.000000      -99.000000   -
       26910      -99.000000      -99.000000   -
       26922      -99.000000      -99.000000   -
       26946      -99.000000      -99.000000   -
       27006      -99.000000      -99.000000   -
       27018      -99.000000      -99.000000   -
       27029      -99.000000      -99.000000   -
       27051      -99.000000      -99.000000   -
       27057      -99.000000      -99.000000   -
       27060      -99.000000      -99.000000   -
       27071      -99.000000      -99.000000   -
       27073      -99.000000      -99.000000   -
       27101      -99.000000      -99.000000   -
       27136      -99.000000      -99.000000   -
       27145      -99.000000      -99.000000   -
       27179      -99.000000      -99.000000   -
       27185      -99.000000      -99.000000   -
       27234      -99.000000      -99.000000   -
       27235      -99.000000      -99.000000   -
       27240      -99.000000      -99.000000   -
       27269      -99.000000      -99.000000   -
       27308      -99.000000      -99.000000   -
       27312      -99.000000      -99.000000   -
       27404      -99.000000      -99.000000   -
       27422      -99.000000      -99.000000   -
       27440      -99.000000      -99.000000   -
       27444      -99.000000      -99.000000   -
       27472            -NaN       42.167317   Galaxy
       27482      -99.000000      -99.000000   -
       27519      -99.000000      -99.000000   -
       27532      -14.703335       42.000000   AGN
       27567      -15.379864       41.904716   AGN
       27572      -99.000000      -99.000000   -
       27660      -99.000000      -99.000000   -
       27668      -99.000000      -99.000000   -
       27676      -99.000000      -99.000000   -
       27689      -99.000000      -99.000000   -
       27698      -99.000000      -99.000000   -
       27718      -99.000000      -99.000000   -
       27722      -99.000000      -99.000000   -
       27739      -99.000000      -99.000000   -
       27778      -99.000000      -99.000000   -
       27825      -99.000000      -99.000000   -
       27829      -99.000000      -99.000000   -
       27830      -99.000000      -99.000000   -
       27837      -99.000000      -99.000000   -
       27877      -99.000000      -99.000000   -
       27901      -99.000000      -99.000000   -
       27916      -99.000000      -99.000000   -
       27930      -99.000000      -99.000000   -
       27933      -99.000000      -99.000000   -
       27951      -99.000000      -99.000000   -
       27978      -99.000000      -99.000000   -
       27989      -99.000000      -99.000000   -
       27995      -99.000000      -99.000000   -
       28005      -15.950782       41.113943   AGN
       28015      -15.605548       40.817565   AGN
       28029      -99.000000      -99.000000   -
       28040      -99.000000      -99.000000   -
       28055      -99.000000      -99.000000   -
       28073      -99.000000      -99.000000   -
       28082      -99.000000      -99.000000   -
       28121      -13.473661       44.227887   AGN
       28191      -99.000000      -99.000000   -
       28194      -99.000000      -99.000000   -
       28206      -99.000000      -99.000000   -
       28215      -99.000000      -99.000000   -
       28227      -99.000000      -99.000000   -
       28237      -99.000000      -99.000000   -
       28243      -99.000000      -99.000000   -
       28284      -99.000000      -99.000000   -
       28308      -99.000000      -99.000000   -
       28379      -99.000000      -99.000000   -
       28381      -99.000000      -99.000000   -
       28393      -99.000000      -99.000000   -
       28395      -99.000000      -99.000000   -
       28406      -99.000000      -99.000000   -
       28436      -99.000000      -99.000000   -
       28440      -99.000000      -99.000000   -
       28451      -99.000000      -99.000000   -
       28466      -99.000000      -99.000000   -
       28496      -99.000000      -99.000000   -
       28509      -99.000000      -99.000000   -
       28519      -99.000000      -99.000000   -
       28535      -99.000000      -99.000000   -
       28540      -99.000000      -99.000000   -
       28541      -99.000000      -99.000000   -
       28553      -99.000000      -99.000000   -
       28574      -99.000000      -99.000000   -
       28593      -99.000000      -99.000000   -
       28596      -99.000000      -99.000000   -
       28599      -99.000000      -99.000000   -
       28634      -99.000000      -99.000000   -
       28651      -99.000000      -99.000000   -
       28653      -99.000000      -99.000000   -
       28683      -99.000000      -99.000000   -
       28738      -99.000000      -99.000000   -
       28774      -99.000000      -99.000000   -
       28775      -99.000000      -99.000000   -
       28846      -99.000000      -99.000000   -
       28909      -99.000000      -99.000000   -
       28924      -99.000000      -99.000000   -
       28930      -99.000000      -99.000000   -
       28950      -99.000000      -99.000000   -
       28955      -99.000000      -99.000000   -
       28989      -99.000000      -99.000000   -
       29015      -99.000000      -99.000000   -
       29083      -99.000000      -99.000000   -
       29136      -99.000000      -99.000000   -
       29167      -99.000000      -99.000000   -
       29183      -99.000000      -99.000000   -
       29190      -99.000000      -99.000000   -
       29211      -99.000000      -99.000000   -
       29315      -99.000000      -99.000000   -
       29325      -99.000000      -99.000000   -
       29456      -99.000000      -99.000000   -
       29457      -99.000000      -99.000000   -
       29462      -99.000000      -99.000000   -
       29463      -99.000000      -99.000000   -
       29465      -99.000000      -99.000000   -
       29510      -99.000000      -99.000000   -
       29517      -99.000000      -99.000000   -
       29522      -99.000000      -99.000000   -
       29527      -99.000000      -99.000000   -
       29641      -99.000000      -99.000000   -
       29743      -99.000000      -99.000000   -
       29807      -99.000000      -99.000000   -
       29873      -99.000000      -99.000000   -
       29879      -99.000000      -99.000000   -
       29890      -99.000000      -99.000000   -
       29960      -99.000000      -99.000000   -
       29970      -99.000000      -99.000000   -
       29993      -99.000000      -99.000000   -
       30006      -99.000000      -99.000000   -
       30043      -99.000000      -99.000000   -
       30044      -15.850781       40.804139   Galaxy
       30048      -99.000000      -99.000000   -
       30057      -99.000000      -99.000000   -
       30064      -99.000000      -99.000000   -
       30081      -99.000000      -99.000000   -
       30084      -99.000000      -99.000000   -
       30116      -99.000000      -99.000000   -
       30126      -99.000000      -99.000000   -
       30127      -99.000000      -99.000000   -
       30160      -99.000000      -99.000000   -
       30178      -99.000000      -99.000000   -
       30186      -99.000000      -99.000000   -
       30199      -99.000000      -99.000000   -
       30204      -13.694649       44.255273   AGN
       30218      -99.000000      -99.000000   -
       30227      -99.000000      -99.000000   -
       30240      -99.000000      -99.000000   -
       30243      -99.000000      -99.000000   -
       30251      -99.000000      -99.000000   -
       30257      -99.000000      -99.000000   -
       30275      -99.000000      -99.000000   -
       30291      -99.000000      -99.000000   -
       30294      -99.000000      -99.000000   -
       30304      -99.000000      -99.000000   -
       30345      -99.000000      -99.000000   -
       30357      -99.000000      -99.000000   -
       30358      -99.000000      -99.000000   -
       30390      -99.000000      -99.000000   -
       30415      -99.000000      -99.000000   -
       30452      -99.000000      -99.000000   -
       30461      -99.000000      -99.000000   -
       30494      -99.000000      -99.000000   -
       30511      -99.000000      -99.000000   -
       30529      -99.000000      -99.000000   -
       30564      -99.000000      -99.000000   -
       30592      -99.000000      -99.000000   -
       30595      -99.000000      -99.000000   -
       30608      -99.000000      -99.000000   -
       30644      -99.000000      -99.000000   -
       30694      -99.000000      -99.000000   -
       30709      -99.000000      -99.000000   -
       30727      -99.000000      -99.000000   -
       30739      -99.000000      -99.000000   -
       30796      -99.000000      -99.000000   -
       30822      -99.000000      -99.000000   -
       30840      -99.000000      -99.000000   -
       30853      -99.000000      -99.000000   -
       30876      -99.000000      -99.000000   -
       30941      -99.000000      -99.000000   -
       30957      -99.000000      -99.000000   -
       30961      -99.000000      -99.000000   -
       30963      -99.000000      -99.000000   -
       30995      -99.000000      -99.000000   -
       31029      -99.000000      -99.000000   -
       31047      -99.000000      -99.000000   -
       31058      -99.000000      -99.000000   -
       31090      -99.000000      -99.000000   -
       31105      -99.000000      -99.000000   -
       31114      -99.000000      -99.000000   -
       31126      -99.000000      -99.000000   -
       31128      -99.000000      -99.000000   -
       31129      -99.000000      -99.000000   -
       31131      -99.000000      -99.000000   -
       31137      -99.000000      -99.000000   -
       31170      -99.000000      -99.000000   -
       31179      -14.709965       43.220108   AGN
       31190      -99.000000      -99.000000   -
       31213      -99.000000      -99.000000   -
       31215      -99.000000      -99.000000   -
       31222      -99.000000      -99.000000   -
       31232      -99.000000      -99.000000   -
       31245      -99.000000      -99.000000   -
       31251      -99.000000      -99.000000   -
       31256      -99.000000      -99.000000   -
       31257      -99.000000      -99.000000   -
       31269      -99.000000      -99.000000   -
       31273      -99.000000      -99.000000   -
       31275      -99.000000      -99.000000   -
       31297      -99.000000      -99.000000   -
       31301      -99.000000      -99.000000   -
       31304      -99.000000      -99.000000   -
       31308      -99.000000      -99.000000   -
       31310      -99.000000      -99.000000   -
       31314      -99.000000      -99.000000   -
       31334      -99.000000      -99.000000   -
       31362      -99.000000      -99.000000   -
       31371      -99.000000      -99.000000   -
       31381      -99.000000      -99.000000   -
       31383      -99.000000      -99.000000   -
       31388      -99.000000      -99.000000   -
       31393      -99.000000      -99.000000   -
       31399      -99.000000      -99.000000   -
       31404      -99.000000      -99.000000   -
       31441      -99.000000      -99.000000   -
       31460      -99.000000      -99.000000   -
       31490      -99.000000      -99.000000   -
       31525      -99.000000      -99.000000   -
       31586      -99.000000      -99.000000   -
       31591      -99.000000      -99.000000   -
       31617      -99.000000      -99.000000   -
       31621      -99.000000      -99.000000   -
       31624      -99.000000      -99.000000   -
       31639      -99.000000      -99.000000   -
       31642      -99.000000      -99.000000   -
       31644      -99.000000      -99.000000   -
       31664      -99.000000      -99.000000   -
       31679      -99.000000      -99.000000   -
       31682      -99.000000      -99.000000   -
       31692      -99.000000      -99.000000   -
       31697      -99.000000      -99.000000   -
       31710      -99.000000      -99.000000   -
       31711      -99.000000      -99.000000   -
       31751      -99.000000      -99.000000   -
       31752      -99.000000      -99.000000   -
       31761      -99.000000      -99.000000   -
       31786      -99.000000      -99.000000   -
       31788      -99.000000      -99.000000   -
       31790      -99.000000      -99.000000   -
       31808      -99.000000      -99.000000   -
       31818      -99.000000      -99.000000   -
       31867      -99.000000      -99.000000   -
       31871      -99.000000      -99.000000   -
       31874      -99.000000      -99.000000   -
       31879      -99.000000      -99.000000   -
       31899      -99.000000      -99.000000   -
       31904      -99.000000      -99.000000   -
       31922      -99.000000      -99.000000   -
       31952      -99.000000      -99.000000   -
       31955      -99.000000      -99.000000   -
       31957      -99.000000      -99.000000   -
       31972      -99.000000      -99.000000   -
       31973      -99.000000      -99.000000   -
       31985      -99.000000      -99.000000   -
       31995      -99.000000      -99.000000   -
       32018      -99.000000      -99.000000   -
       32033      -99.000000      -99.000000   -
       32042      -99.000000      -99.000000   -
       32047      -99.000000      -99.000000   -
       32066      -99.000000      -99.000000   -
       32087      -99.000000      -99.000000   -
       32088      -99.000000      -99.000000   -
       32103      -99.000000      -99.000000   -
       32108      -99.000000      -99.000000   -
       32113      -99.000000      -99.000000   -
       32122      -99.000000      -99.000000   -
       32135      -99.000000      -99.000000   -
       32140      -99.000000      -99.000000   -
       32149      -99.000000      -99.000000   -
       32162      -99.000000      -99.000000   -
       32166      -99.000000      -99.000000   -
       32183      -99.000000      -99.000000   -
       32210      -99.000000      -99.000000   -
       32229      -99.000000      -99.000000   -
       32250      -99.000000      -99.000000   -
       32275      -99.000000      -99.000000   -
       32290      -99.000000      -99.000000   -
       32301      -99.000000      -99.000000   -
       32309      -99.000000      -99.000000   -
       32321      -99.000000      -99.000000   -
       32329      -99.000000      -99.000000   -
       32340      -99.000000      -99.000000   -
       32392      -99.000000      -99.000000   -
       32418      -99.000000      -99.000000   -
       32427      -99.000000      -99.000000   -
       32444      -99.000000      -99.000000   -
       32454      -99.000000      -99.000000   -
       32459      -99.000000      -99.000000   -
       32485      -99.000000      -99.000000   -
       32487      -99.000000      -99.000000   -
       32497      -99.000000      -99.000000   -
       32499      -99.000000      -99.000000   -
       32500      -99.000000      -99.000000   -
       32515      -99.000000      -99.000000   -
       32545      -99.000000      -99.000000   -
       32562      -15.856985       42.029384   AGN
       32567      -99.000000      -99.000000   -
       32582      -99.000000      -99.000000   -
       32583      -99.000000      -99.000000   -
       32586      -99.000000      -99.000000   -
       32594      -99.000000      -99.000000   -
       32595      -99.000000      -99.000000   -
       32606      -99.000000      -99.000000   -
       32622      -99.000000      -99.000000   -
       32625      -99.000000      -99.000000   -
       32632      -99.000000      -99.000000   -
       32637      -99.000000      -99.000000   -
       32645      -99.000000      -99.000000   -
       32649      -99.000000      -99.000000   -
       32660      -99.000000      -99.000000   -
       32668      -99.000000      -99.000000   -
       32671      -99.000000      -99.000000   -
       32691      -99.000000      -99.000000   -
       32695      -99.000000      -99.000000   -
       32708      -99.000000      -99.000000   -
       32713      -99.000000      -99.000000   -
       32719      -99.000000      -99.000000   -
       32739      -99.000000      -99.000000   -
       32744      -99.000000      -99.000000   -
       32752      -99.000000      -99.000000   -
       32769      -99.000000      -99.000000   -
       32791      -99.000000      -99.000000   -
       32799      -99.000000      -99.000000   -
       32810      -99.000000      -99.000000   -
       32823      -99.000000      -99.000000   -
       32842      -99.000000      -99.000000   -
       32843      -99.000000      -99.000000   -
       32846      -99.000000      -99.000000   -
       32867      -99.000000      -99.000000   -
       32870      -99.000000      -99.000000   -
       32872      -99.000000      -99.000000   -
       32887      -99.000000      -99.000000   -
       32905      -99.000000      -99.000000   -
       32908      -99.000000      -99.000000   -
       32914      -99.000000      -99.000000   -
       32925      -99.000000      -99.000000   -
       32930      -99.000000      -99.000000   -
       32932      -99.000000      -99.000000   -
       32934      -99.000000      -99.000000   -
       32949      -99.000000      -99.000000   -
       32956      -99.000000      -99.000000   -
       32957      -99.000000      -99.000000   -
       32965      -99.000000      -99.000000   -
       32970      -99.000000      -99.000000   -
       32971      -99.000000      -99.000000   -
       32977      -99.000000      -99.000000   -
       32985      -99.000000      -99.000000   -
       32992      -99.000000      -99.000000   -
       33007      -99.000000      -99.000000   -
       33008      -99.000000      -99.000000   -
       33015      -99.000000      -99.000000   -
       33024      -99.000000      -99.000000   -
       33036      -99.000000      -99.000000   -
       33042      -99.000000      -99.000000   -
       33081      -99.000000      -99.000000   -
       33093      -99.000000      -99.000000   -
       33095      -99.000000      -99.000000   -
       33101      -99.000000      -99.000000   -
       33115      -99.000000      -99.000000   -
       33123      -99.000000      -99.000000   -
       33124      -99.000000      -99.000000   -
       33135      -99.000000      -99.000000   -
       33136      -99.000000      -99.000000   -
       33140      -99.000000      -99.000000   -
       33143      -99.000000      -99.000000   -
       33156      -99.000000      -99.000000   -
       33157      -99.000000      -99.000000   -
       33161      -99.000000      -99.000000   -
       33163      -99.000000      -99.000000   -
       33169      -15.274905       42.056905   AGN
       33175      -99.000000      -99.000000   -
       33181      -99.000000      -99.000000   -
       33191      -99.000000      -99.000000   -
       33204      -99.000000      -99.000000   -
       33225      -99.000000      -99.000000   -
       33226      -99.000000      -99.000000   -
       33231      -15.332547       42.367356   AGN
       33232      -99.000000      -99.000000   -
       33240      -99.000000      -99.000000   -
       33249      -99.000000      -99.000000   -
       33260      -99.000000      -99.000000   -
       33267      -99.000000      -99.000000   -
       33268      -99.000000      -99.000000   -
       33278      -99.000000      -99.000000   -
       33282      -99.000000      -99.000000   -
       33292      -99.000000      -99.000000   -
       33301      -99.000000      -99.000000   -
       33305      -99.000000      -99.000000   -
       33307      -99.000000      -99.000000   -
       33311      -99.000000      -99.000000   -
       33322      -99.000000      -99.000000   -
       33324      -99.000000      -99.000000   -
       33345      -99.000000      -99.000000   -
       33366      -99.000000      -99.000000   -
       33372      -99.000000      -99.000000   -
       33379      -99.000000      -99.000000   -
       33395      -99.000000      -99.000000   -
       33397      -99.000000      -99.000000   -
       33398      -99.000000      -99.000000   -
       33399      -99.000000      -99.000000   -
       33401      -99.000000      -99.000000   -
       33406      -99.000000      -99.000000   -
       33422      -99.000000      -99.000000   -
       33429      -99.000000      -99.000000   -
       33430      -99.000000      -99.000000   -
       33438      -99.000000      -99.000000   -
       33453      -99.000000      -99.000000   -
       33460      -99.000000      -99.000000   -
       33465      -99.000000      -99.000000   -
       33471      -99.000000      -99.000000   -
       33475      -99.000000      -99.000000   -
       33495      -99.000000      -99.000000   -
       33496      -99.000000      -99.000000   -
       33504      -99.000000      -99.000000   -
       33511      -99.000000      -99.000000   -
       33515      -99.000000      -99.000000   -
       33521      -99.000000      -99.000000   -
       33545      -99.000000      -99.000000   -
       33548      -99.000000      -99.000000   -
       33549      -99.000000      -99.000000   -
       33552      -99.000000      -99.000000   -
       33554      -99.000000      -99.000000   -
       33560      -99.000000      -99.000000   -
       33563      -99.000000      -99.000000   -
       33568      -99.000000      -99.000000   -
       33571      -99.000000      -99.000000   -
       33577      -99.000000      -99.000000   -
       33579      -14.703335       43.631444   AGN
       33587      -99.000000      -99.000000   -
       33596      -99.000000      -99.000000   -
       33598      -99.000000      -99.000000   -
       33609      -99.000000      -99.000000   -
       33611      -99.000000      -99.000000   -
       33617      -99.000000      -99.000000   -
       33636      -99.000000      -99.000000   -
       33640      -99.000000      -99.000000   -
       33654      -99.000000      -99.000000   -
